evaluation_id,student_id,subject_id,evaluation_date,comments,point
2665,OGB/2024/296,subject_21,2024-10-07,Very bad performance,0
2666,OGB/2024/296,subject_1,2024-09-09,Excellent performance,10
2667,OGB/2024/296,subject_24,2024-09-28,Excellent performance,10
2668,OGB/2024/296,subject_27,2024-09-21,Fair performance,6
2669,OGB/2024/296,subject_14,2024-09-21,Very bad performance,0
2670,OGB/2024/296,subject_6,2024-09-25,Good performance,8
2671,OGB/2024/296,subject_28,2024-10-04,Very bad performance,0
2672,OGB/2024/297,subject_8,2024-09-10,Fair performance,6
2673,OGB/2024/297,subject_5,2024-09-25,Fair performance,6
2674,OGB/2024/297,subject_7,2024-09-12,Excellent performance,10
2675,OGB/2024/297,subject_6,2024-10-03,Very bad performance,0
2676,OGB/2024/297,subject_2,2024-09-08,Below average performance,2
2677,OGB/2024/297,subject_10,2024-09-25,Fair performance,6
2678,OGB/2024/297,subject_1,2024-09-17,Good performance,8
2679,OGB/2024/297,subject_4,2024-10-06,Excellent performance,10
2680,OGB/2024/297,subject_9,2024-10-06,Excellent performance,10
2681,OGB/2024/298,subject_4,2024-09-25,Excellent performance,10
2682,OGB/2024/298,subject_1,2024-10-05,Good performance,8
2683,OGB/2024/298,subject_7,2024-09-08,Excellent performance,10
2684,OGB/2024/298,subject_5,2024-09-18,Excellent performance,10
2685,OGB/2024/298,subject_9,2024-09-19,Excellent performance,10
2686,OGB/2024/298,subject_2,2024-10-02,Very bad performance,0
2687,OGB/2024/298,subject_3,2024-09-20,Average performance,4
2688,OGB/2024/298,subject_10,2024-10-07,Excellent performance,10
2689,OGB/2024/298,subject_8,2024-10-03,Good performance,8
2690,OGB/2024/299,subject_2,2024-09-17,Below average performance,2
2691,OGB/2024/299,subject_4,2024-09-25,Average performance,4
2692,OGB/2024/299,subject_1,2024-10-02,Average performance,4
2693,OGB/2024/299,subject_5,2024-10-01,Excellent performance,10
2694,OGB/2024/299,subject_6,2024-10-04,Average performance,4
2695,OGB/2024/299,subject_9,2024-10-02,Good performance,8
2696,OGB/2024/299,subject_10,2024-09-23,Good performance,8
2697,OGB/2024/299,subject_3,2024-09-26,Excellent performance,10
2698,OGB/2024/300,subject_4,2024-09-28,Very bad performance,0
2699,OGB/2024/300,subject_6,2024-09-25,Fair performance,6
2700,OGB/2024/300,subject_8,2024-09-18,Very bad performance,0
2701,OGB/2024/300,subject_5,2024-09-12,Very bad performance,0
2702,OGB/2024/300,subject_9,2024-09-30,Average performance,4
2703,OGB/2024/300,subject_7,2024-09-20,Below average performance,2
2704,OGB/2024/300,subject_10,2024-09-27,Very bad performance,0
2705,OGB/2024/300,subject_3,2024-10-03,Excellent performance,10
2706,OGB/2024/300,subject_1,2024-09-09,Below average performance,2
2707,OGB/2024/301,subject_29,2024-10-06,Below average performance,2
2708,OGB/2024/301,subject_21,2024-09-09,Very bad performance,0
2709,OGB/2024/301,subject_17,2024-09-20,Good performance,8
2710,OGB/2024/301,subject_24,2024-09-11,Excellent performance,10
2711,OGB/2024/301,subject_6,2024-09-14,Excellent performance,10
2712,OGB/2024/301,subject_14,2024-09-19,Very bad performance,0
2713,OGB/2024/301,subject_5,2024-09-18,Below average performance,2
2714,OGB/2024/301,subject_26,2024-09-29,Below average performance,2
2715,OGB/2024/301,subject_28,2024-10-04,Excellent performance,10
2716,OGB/2024/302,subject_21,2024-09-09,Very bad performance,0
2717,OGB/2024/302,subject_27,2024-09-09,Fair performance,6
2718,OGB/2024/302,subject_22,2024-10-04,Below average performance,2
2719,OGB/2024/302,subject_23,2024-09-19,Average performance,4
2720,OGB/2024/302,subject_2,2024-09-11,Below average performance,2
2721,OGB/2024/302,subject_6,2024-10-07,Excellent performance,10
2722,OGB/2024/302,subject_18,2024-10-06,Excellent performance,10
2723,OGB/2024/302,subject_5,2024-09-13,Very bad performance,0
2724,OGB/2024/302,subject_1,2024-09-20,Excellent performance,10
2725,OGB/2024/302,subject_15,2024-09-08,Very bad performance,0
2726,OGB/2024/303,subject_3,2024-09-16,Excellent performance,10
2727,OGB/2024/303,subject_5,2024-09-12,Very bad performance,0
2728,OGB/2024/303,subject_4,2024-09-16,Very bad performance,0
2729,OGB/2024/303,subject_1,2024-09-12,Fair performance,6
2730,OGB/2024/303,subject_9,2024-09-22,Fair performance,6
2731,OGB/2024/303,subject_7,2024-09-11,Excellent performance,10
2732,OGB/2024/303,subject_6,2024-09-13,Below average performance,2
2733,OGB/2024/303,subject_8,2024-09-21,Very bad performance,0
2734,OGB/2024/303,subject_2,2024-10-04,Excellent performance,10
2735,OGB/2024/304,subject_7,2024-09-08,Good performance,8
2736,OGB/2024/304,subject_2,2024-09-28,Excellent performance,10
2737,OGB/2024/304,subject_5,2024-09-20,Very bad performance,0
2738,OGB/2024/304,subject_9,2024-09-30,Fair performance,6
2739,OGB/2024/304,subject_6,2024-10-02,Below average performance,2
2740,OGB/2024/304,subject_10,2024-09-15,Fair performance,6
2741,OGB/2024/304,subject_8,2024-09-14,Excellent performance,10
2742,OGB/2024/304,subject_1,2024-09-11,Excellent performance,10
2743,OGB/2024/304,subject_3,2024-09-27,Excellent performance,10
2744,OGB/2024/304,subject_4,2024-09-13,Very bad performance,0
2745,OGB/2024/305,subject_22,2024-09-30,Fair performance,6
2746,OGB/2024/305,subject_14,2024-09-07,Excellent performance,10
2747,OGB/2024/305,subject_18,2024-09-28,Below average performance,2
2748,OGB/2024/305,subject_1,2024-09-30,Below average performance,2
2749,OGB/2024/305,subject_17,2024-09-21,Below average performance,2
2750,OGB/2024/305,subject_27,2024-09-23,Good performance,8
2751,OGB/2024/305,subject_6,2024-09-08,Excellent performance,10
2752,OGB/2024/305,subject_2,2024-10-06,Good performance,8
2753,OGB/2024/305,subject_28,2024-09-09,Very bad performance,0
2754,OGB/2024/306,subject_9,2024-09-09,Excellent performance,10
2755,OGB/2024/306,subject_6,2024-09-07,Below average performance,2
2756,OGB/2024/306,subject_5,2024-09-21,Very bad performance,0
2757,OGB/2024/306,subject_1,2024-09-20,Below average performance,2
2758,OGB/2024/306,subject_3,2024-10-04,Fair performance,6
2759,OGB/2024/306,subject_4,2024-09-20,Very bad performance,0
2760,OGB/2024/306,subject_8,2024-09-29,Very bad performance,0
2761,OGB/2024/306,subject_2,2024-09-19,Good performance,8
2762,OGB/2024/306,subject_7,2024-09-09,Below average performance,2
2763,OGB/2024/307,subject_17,2024-09-24,Fair performance,6
2764,OGB/2024/307,subject_23,2024-10-03,Fair performance,6
2765,OGB/2024/307,subject_27,2024-09-14,Excellent performance,10
2766,OGB/2024/307,subject_24,2024-10-01,Below average performance,2
2767,OGB/2024/307,subject_15,2024-09-09,Excellent performance,10
2768,OGB/2024/307,subject_26,2024-10-02,Below average performance,2
2769,OGB/2024/307,subject_21,2024-09-13,Excellent performance,10
2770,OGB/2024/307,subject_14,2024-09-24,Excellent performance,10
2771,OGB/2024/308,subject_3,2024-09-29,Very bad performance,0
2772,OGB/2024/308,subject_4,2024-09-25,Average performance,4
2773,OGB/2024/308,subject_5,2024-09-24,Good performance,8
2774,OGB/2024/308,subject_2,2024-10-06,Very bad performance,0
2775,OGB/2024/308,subject_8,2024-10-07,Excellent performance,10
2776,OGB/2024/308,subject_6,2024-09-21,Good performance,8
2777,OGB/2024/308,subject_7,2024-09-23,Average performance,4
2778,OGB/2024/308,subject_9,2024-10-01,Excellent performance,10
2779,OGB/2024/309,subject_26,2024-09-19,Below average performance,2
2780,OGB/2024/309,subject_25,2024-09-08,Good performance,8
2781,OGB/2024/309,subject_14,2024-09-27,Average performance,4
2782,OGB/2024/309,subject_5,2024-10-05,Below average performance,2
2783,OGB/2024/309,subject_27,2024-10-06,Excellent performance,10
2784,OGB/2024/309,subject_21,2024-09-25,Good performance,8
2785,OGB/2024/309,subject_23,2024-09-28,Good performance,8
2786,OGB/2024/309,subject_24,2024-09-22,Excellent performance,10
2787,OGB/2024/309,subject_17,2024-10-01,Very bad performance,0
2788,OGB/2024/310,subject_24,2024-10-06,Below average performance,2
2789,OGB/2024/310,subject_23,2024-09-15,Fair performance,6
2790,OGB/2024/310,subject_18,2024-10-02,Excellent performance,10
2791,OGB/2024/310,subject_6,2024-09-09,Excellent performance,10
2792,OGB/2024/310,subject_22,2024-09-28,Fair performance,6
2793,OGB/2024/310,subject_17,2024-09-24,Excellent performance,10
2794,OGB/2024/310,subject_28,2024-09-16,Very bad performance,0
2795,OGB/2024/310,subject_15,2024-09-30,Excellent performance,10
2796,OGB/2024/310,subject_26,2024-09-30,Very bad performance,0
2797,OGB/2024/311,subject_3,2024-09-25,Good performance,8
2798,OGB/2024/311,subject_1,2024-09-24,Good performance,8
2799,OGB/2024/311,subject_2,2024-09-12,Very bad performance,0
2800,OGB/2024/311,subject_4,2024-09-13,Below average performance,2
2801,OGB/2024/311,subject_9,2024-10-01,Very bad performance,0
2802,OGB/2024/311,subject_7,2024-09-20,Excellent performance,10
2803,OGB/2024/311,subject_5,2024-09-14,Good performance,8
2804,OGB/2024/311,subject_6,2024-09-19,Good performance,8
2805,OGB/2024/312,subject_8,2024-10-02,Below average performance,2
2806,OGB/2024/312,subject_3,2024-09-13,Very bad performance,0
2807,OGB/2024/312,subject_4,2024-09-28,Excellent performance,10
2808,OGB/2024/312,subject_6,2024-09-07,Fair performance,6
2809,OGB/2024/312,subject_1,2024-09-27,Excellent performance,10
2810,OGB/2024/312,subject_2,2024-10-06,Below average performance,2
2811,OGB/2024/312,subject_7,2024-09-18,Very bad performance,0
2812,OGB/2024/312,subject_10,2024-09-29,Fair performance,6
2813,OGB/2024/312,subject_5,2024-09-07,Excellent performance,10
2814,OGB/2024/313,subject_22,2024-09-28,Below average performance,2
2815,OGB/2024/313,subject_5,2024-10-07,Good performance,8
2816,OGB/2024/313,subject_18,2024-09-22,Excellent performance,10
2817,OGB/2024/313,subject_28,2024-09-21,Excellent performance,10
2818,OGB/2024/313,subject_17,2024-09-20,Fair performance,6
2819,OGB/2024/313,subject_6,2024-09-08,Excellent performance,10
2820,OGB/2024/313,subject_24,2024-09-22,Fair performance,6
2821,OGB/2024/313,subject_21,2024-10-06,Average performance,4
2822,OGB/2024/314,subject_16,2024-09-26,Excellent performance,10
2823,OGB/2024/314,subject_15,2024-09-28,Below average performance,2
2824,OGB/2024/314,subject_17,2024-09-14,Excellent performance,10
2825,OGB/2024/314,subject_25,2024-09-15,Below average performance,2
2826,OGB/2024/314,subject_14,2024-09-12,Below average performance,2
2827,OGB/2024/314,subject_13,2024-09-28,Excellent performance,10
2828,OGB/2024/314,subject_23,2024-09-30,Excellent performance,10
2829,OGB/2024/314,subject_26,2024-10-07,Fair performance,6
2830,OGB/2024/315,subject_15,2024-09-07,Below average performance,2
2831,OGB/2024/315,subject_27,2024-09-20,Fair performance,6
2832,OGB/2024/315,subject_17,2024-09-14,Very bad performance,0
2833,OGB/2024/315,subject_14,2024-09-22,Below average performance,2
2834,OGB/2024/315,subject_28,2024-09-12,Fair performance,6
2835,OGB/2024/315,subject_5,2024-09-08,Below average performance,2
2836,OGB/2024/315,subject_23,2024-09-17,Good performance,8
2837,OGB/2024/315,subject_13,2024-10-06,Below average performance,2
2838,OGB/2024/316,subject_4,2024-09-14,Below average performance,2
2839,OGB/2024/316,subject_7,2024-09-29,Average performance,4
2840,OGB/2024/316,subject_1,2024-10-03,Very bad performance,0
2841,OGB/2024/316,subject_5,2024-09-29,Excellent performance,10
2842,OGB/2024/316,subject_8,2024-09-10,Very bad performance,0
2843,OGB/2024/316,subject_10,2024-09-18,Fair performance,6
2844,OGB/2024/316,subject_6,2024-10-04,Good performance,8
2845,OGB/2024/316,subject_3,2024-09-15,Fair performance,6
2846,OGB/2024/316,subject_9,2024-09-20,Excellent performance,10
2847,OGB/2024/316,subject_2,2024-09-28,Fair performance,6
2848,OGB/2024/317,subject_24,2024-09-27,Very bad performance,0
2849,OGB/2024/317,subject_16,2024-09-10,Good performance,8
2850,OGB/2024/317,subject_22,2024-09-26,Fair performance,6
2851,OGB/2024/317,subject_1,2024-10-04,Very bad performance,0
2852,OGB/2024/317,subject_15,2024-09-20,Very bad performance,0
2853,OGB/2024/317,subject_2,2024-09-21,Very bad performance,0
2854,OGB/2024/317,subject_29,2024-09-30,Excellent performance,10
2855,OGB/2024/317,subject_5,2024-09-19,Excellent performance,10
2856,OGB/2024/318,subject_10,2024-10-03,Good performance,8
2857,OGB/2024/318,subject_6,2024-10-02,Good performance,8
2858,OGB/2024/318,subject_9,2024-09-27,Fair performance,6
2859,OGB/2024/318,subject_3,2024-09-14,Excellent performance,10
2860,OGB/2024/318,subject_7,2024-09-21,Very bad performance,0
2861,OGB/2024/318,subject_4,2024-09-15,Excellent performance,10
2862,OGB/2024/318,subject_2,2024-09-27,Average performance,4
2863,OGB/2024/318,subject_1,2024-09-08,Good performance,8
2864,OGB/2024/318,subject_5,2024-09-27,Excellent performance,10
2865,OGB/2024/319,subject_2,2024-09-27,Average performance,4
2866,OGB/2024/319,subject_17,2024-09-22,Excellent performance,10
2867,OGB/2024/319,subject_23,2024-09-08,Excellent performance,10
2868,OGB/2024/319,subject_29,2024-09-12,Excellent performance,10
2869,OGB/2024/319,subject_13,2024-09-11,Average performance,4
2870,OGB/2024/319,subject_28,2024-09-07,Excellent performance,10
2871,OGB/2024/319,subject_16,2024-09-07,Below average performance,2
2872,OGB/2024/319,subject_26,2024-09-22,Good performance,8
2873,OGB/2024/319,subject_24,2024-09-25,Very bad performance,0
2874,OGB/2024/319,subject_14,2024-09-17,Excellent performance,10
2875,OGB/2024/320,subject_16,2024-09-08,Below average performance,2
2876,OGB/2024/320,subject_24,2024-10-06,Fair performance,6
2877,OGB/2024/320,subject_27,2024-09-27,Excellent performance,10
2878,OGB/2024/320,subject_1,2024-09-10,Excellent performance,10
2879,OGB/2024/320,subject_5,2024-10-01,Below average performance,2
2880,OGB/2024/320,subject_23,2024-09-29,Good performance,8
2881,OGB/2024/320,subject_28,2024-09-17,Good performance,8
2882,OGB/2024/320,subject_18,2024-09-07,Excellent performance,10
2883,OGB/2024/320,subject_14,2024-10-02,Excellent performance,10
2884,OGB/2024/320,subject_26,2024-09-26,Good performance,8
2885,OGB/2024/321,subject_29,2024-09-24,Excellent performance,10
2886,OGB/2024/321,subject_23,2024-09-13,Below average performance,2
2887,OGB/2024/321,subject_26,2024-09-21,Excellent performance,10
2888,OGB/2024/321,subject_21,2024-09-29,Excellent performance,10
2889,OGB/2024/321,subject_18,2024-09-09,Average performance,4
2890,OGB/2024/321,subject_25,2024-10-04,Below average performance,2
2891,OGB/2024/321,subject_17,2024-10-07,Average performance,4
2892,OGB/2024/321,subject_2,2024-10-07,Very bad performance,0
2893,OGB/2024/322,subject_9,2024-09-25,Excellent performance,10
2894,OGB/2024/322,subject_3,2024-09-08,Fair performance,6
2895,OGB/2024/322,subject_4,2024-09-20,Fair performance,6
2896,OGB/2024/322,subject_7,2024-10-05,Average performance,4
2897,OGB/2024/322,subject_10,2024-09-15,Fair performance,6
2898,OGB/2024/322,subject_5,2024-09-09,Average performance,4
2899,OGB/2024/322,subject_8,2024-09-28,Excellent performance,10
2900,OGB/2024/322,subject_1,2024-09-13,Good performance,8
2901,OGB/2024/323,subject_7,2024-09-09,Very bad performance,0
2902,OGB/2024/323,subject_10,2024-09-10,Average performance,4
2903,OGB/2024/323,subject_5,2024-09-09,Good performance,8
2904,OGB/2024/323,subject_3,2024-09-07,Fair performance,6
2905,OGB/2024/323,subject_4,2024-10-07,Excellent performance,10
2906,OGB/2024/323,subject_1,2024-09-26,Excellent performance,10
2907,OGB/2024/323,subject_2,2024-10-03,Fair performance,6
2908,OGB/2024/323,subject_9,2024-10-01,Excellent performance,10
2909,OGB/2024/323,subject_6,2024-09-26,Excellent performance,10
2910,OGB/2024/324,subject_17,2024-09-25,Excellent performance,10
2911,OGB/2024/324,subject_22,2024-09-21,Fair performance,6
2912,OGB/2024/324,subject_29,2024-09-08,Below average performance,2
2913,OGB/2024/324,subject_6,2024-09-25,Below average performance,2
2914,OGB/2024/324,subject_24,2024-09-23,Excellent performance,10
2915,OGB/2024/324,subject_18,2024-09-27,Very bad performance,0
2916,OGB/2024/324,subject_27,2024-09-18,Below average performance,2
2917,OGB/2024/324,subject_13,2024-09-25,Good performance,8
2918,OGB/2024/324,subject_14,2024-09-14,Average performance,4
2919,OGB/2024/325,subject_7,2024-09-18,Good performance,8
2920,OGB/2024/325,subject_6,2024-09-29,Average performance,4
2921,OGB/2024/325,subject_2,2024-09-23,Fair performance,6
2922,OGB/2024/325,subject_10,2024-09-20,Fair performance,6
2923,OGB/2024/325,subject_8,2024-09-30,Fair performance,6
2924,OGB/2024/325,subject_5,2024-09-16,Good performance,8
2925,OGB/2024/325,subject_3,2024-09-15,Fair performance,6
2926,OGB/2024/325,subject_9,2024-09-30,Very bad performance,0
2927,OGB/2024/325,subject_4,2024-09-17,Below average performance,2
2928,OGB/2024/326,subject_26,2024-09-27,Average performance,4
2929,OGB/2024/326,subject_25,2024-09-19,Below average performance,2
2930,OGB/2024/326,subject_15,2024-09-11,Very bad performance,0
2931,OGB/2024/326,subject_28,2024-09-15,Below average performance,2
2932,OGB/2024/326,subject_2,2024-10-02,Good performance,8
2933,OGB/2024/326,subject_29,2024-09-30,Good performance,8
2934,OGB/2024/326,subject_21,2024-10-06,Fair performance,6
2935,OGB/2024/326,subject_14,2024-10-01,Very bad performance,0
2936,OGB/2024/327,subject_5,2024-09-24,Excellent performance,10
2937,OGB/2024/327,subject_1,2024-09-08,Excellent performance,10
2938,OGB/2024/327,subject_8,2024-10-04,Below average performance,2
2939,OGB/2024/327,subject_3,2024-10-02,Excellent performance,10
2940,OGB/2024/327,subject_10,2024-09-19,Excellent performance,10
2941,OGB/2024/327,subject_9,2024-09-21,Good performance,8
2942,OGB/2024/327,subject_6,2024-10-02,Excellent performance,10
