academic_record_id,student_id,subject_id,attendance_percentage,assignment_score,exam_score,final_grade
2570,OGB/2024/285,subject_21,97.02,47.23,84.23,76.78
2571,OGB/2024/285,subject_6,86.67,95.05,56.05,69.2
2572,OGB/2024/285,subject_27,72.82,76.44,92.87,87.74
2573,OGB/2024/285,subject_15,84.28,92.67,53.46,69.47
2574,OGB/2024/286,subject_5,79.13,63.9,72.89,71.93
2575,OGB/2024/286,subject_1,91.42,76.9,41.64,57.45
2576,OGB/2024/286,subject_2,58.42,74.44,66.58,68.3
2577,OGB/2024/286,subject_7,72.79,52.17,40.48,47.41
2578,OGB/2024/286,subject_3,96.07,95.76,92.66,92.1
2579,OGB/2024/286,subject_4,92.76,92.66,40.43,61.73
2580,OGB/2024/286,subject_10,53.64,40.17,64.64,59.85
2581,OGB/2024/286,subject_8,55.25,68.91,60.45,60.17
2582,OGB/2024/287,subject_26,98.87,43.54,87.59,82.88
2583,OGB/2024/287,subject_29,98.6,59.23,60.53,70.64
2584,OGB/2024/287,subject_25,67.98,67.29,85.08,75.94
2585,OGB/2024/287,subject_16,95.13,80.56,70.11,77.78
2586,OGB/2024/287,subject_24,96.66,69.7,59.25,67.91
2587,OGB/2024/287,subject_2,90.81,46.41,83.28,78.0
2588,OGB/2024/287,subject_17,91.36,52.06,69.77,69.44
2589,OGB/2024/287,subject_23,55.29,73.22,47.5,55.24
2590,OGB/2024/288,subject_1,69.9,84.5,86.97,82.22
2591,OGB/2024/288,subject_4,57.0,69.92,51.37,58.58
2592,OGB/2024/288,subject_7,90.78,58.63,51.78,59.9
2593,OGB/2024/288,subject_8,73.61,73.33,81.04,75.73
2594,OGB/2024/288,subject_3,58.6,89.06,40.66,52.71
2595,OGB/2024/288,subject_9,69.24,82.87,52.95,62.28
2596,OGB/2024/288,subject_6,76.1,74.23,83.15,81.49
2597,OGB/2024/288,subject_5,72.38,46.73,96.47,82.81
2598,OGB/2024/288,subject_2,94.99,97.43,74.27,80.53
2599,OGB/2024/289,subject_22,81.72,99.95,93.41,92.78
2600,OGB/2024/289,subject_1,55.63,55.32,49.55,50.51
2601,OGB/2024/289,subject_18,95.01,59.7,73.86,74.42
2602,OGB/2024/289,subject_16,80.07,59.22,59.84,64.84
2603,OGB/2024/289,subject_29,57.53,68.94,53.02,58.32
2604,OGB/2024/289,subject_14,51.17,46.86,70.46,62.4
2605,OGB/2024/289,subject_2,80.46,56.01,55.97,61.02
2606,OGB/2024/289,subject_13,66.01,41.08,71.5,66.52
2607,OGB/2024/289,subject_15,50.57,41.19,69.53,62.21
2608,OGB/2024/290,subject_15,51.55,74.68,68.13,64.51
2609,OGB/2024/290,subject_5,66.1,73.49,76.06,71.62
2610,OGB/2024/290,subject_1,65.85,41.48,48.53,53.29
2611,OGB/2024/290,subject_29,83.88,49.47,72.49,69.28
2612,OGB/2024/290,subject_28,95.22,44.52,61.6,64.86
2613,OGB/2024/290,subject_14,86.17,97.21,59.73,74.28
2614,OGB/2024/290,subject_24,61.34,66.69,86.22,78.27
2615,OGB/2024/290,subject_21,52.14,63.56,88.75,76.55
2616,OGB/2024/290,subject_27,64.05,76.83,64.53,64.89
2617,OGB/2024/291,subject_7,52.56,51.65,77.74,66.76
2618,OGB/2024/291,subject_2,62.57,59.3,75.67,70.07
2619,OGB/2024/291,subject_6,97.05,69.11,58.38,66.15
2620,OGB/2024/291,subject_4,90.95,67.2,94.31,88.43
2621,OGB/2024/291,subject_1,60.44,81.02,51.51,60.73
2622,OGB/2024/291,subject_10,99.91,93.21,79.3,87.23
2623,OGB/2024/291,subject_9,50.91,84.98,94.39,81.33
2624,OGB/2024/291,subject_8,85.32,54.38,78.23,72.81
2625,OGB/2024/292,subject_4,73.62,98.63,98.35,95.61
2626,OGB/2024/292,subject_7,79.67,89.47,43.52,58.71
2627,OGB/2024/292,subject_2,91.5,64.39,43.81,55.96
2628,OGB/2024/292,subject_9,99.43,73.42,81.19,84.7
2629,OGB/2024/292,subject_6,68.46,87.18,43.73,56.6
2630,OGB/2024/292,subject_10,87.46,76.28,85.56,83.92
2631,OGB/2024/292,subject_8,78.46,60.9,78.65,75.98
2632,OGB/2024/292,subject_1,92.61,40.56,80.24,74.22
2633,OGB/2024/292,subject_5,99.87,76.87,42.78,59.24
2634,OGB/2024/292,subject_3,82.13,66.59,89.59,81.75
2635,OGB/2024/293,subject_23,77.26,52.54,75.2,72.18
2636,OGB/2024/293,subject_16,82.84,60.69,88.18,81.53
2637,OGB/2024/293,subject_1,87.59,60.33,80.98,76.22
2638,OGB/2024/293,subject_13,84.69,40.6,82.94,74.79
2639,OGB/2024/293,subject_14,83.77,86.48,41.32,59.4
2640,OGB/2024/293,subject_18,63.16,80.36,90.9,81.92
2641,OGB/2024/293,subject_15,75.5,71.83,56.7,65.7
2642,OGB/2024/293,subject_2,98.94,78.45,52.98,66.78
2643,OGB/2024/293,subject_26,57.35,68.43,91.8,77.61
2644,OGB/2024/294,subject_5,96.73,50.39,70.96,73.86
2645,OGB/2024/294,subject_8,76.88,40.62,41.55,46.06
2646,OGB/2024/294,subject_4,89.75,44.49,90.46,82.1
2647,OGB/2024/294,subject_6,97.91,75.59,64.58,71.21
2648,OGB/2024/294,subject_3,99.75,72.18,65.19,71.97
2649,OGB/2024/294,subject_2,99.82,54.32,72.05,72.65
2650,OGB/2024/294,subject_9,88.44,49.79,61.47,64.65
2651,OGB/2024/294,subject_1,97.79,98.95,98.2,95.64
2652,OGB/2024/295,subject_1,63.14,66.46,99.48,87.15
2653,OGB/2024/295,subject_2,62.14,56.89,99.15,82.88
2654,OGB/2024/295,subject_7,81.28,56.95,77.3,74.97
2655,OGB/2024/295,subject_6,82.87,77.96,94.54,90.68
2656,OGB/2024/295,subject_4,50.39,54.42,41.15,44.95
2657,OGB/2024/295,subject_3,88.88,42.82,99.79,83.83
2658,OGB/2024/295,subject_10,84.57,66.89,97.7,88.01
2659,OGB/2024/295,subject_9,81.22,63.58,54.78,61.56
2660,OGB/2024/295,subject_8,91.73,92.6,70.07,78.36
2661,OGB/2024/295,subject_5,83.27,99.81,89.76,91.98
2662,OGB/2024/296,subject_15,74.25,62.6,78.91,73.25
2663,OGB/2024/296,subject_16,93.46,75.89,86.4,83.13
2664,OGB/2024/296,subject_14,62.24,53.22,42.23,46.14
2665,OGB/2024/296,subject_5,61.18,88.87,82.91,80.76
2666,OGB/2024/296,subject_22,73.35,99.67,63.79,73.56
2667,OGB/2024/296,subject_21,92.12,92.19,83.66,89.68
2668,OGB/2024/296,subject_28,82.04,72.94,88.16,81.29
2669,OGB/2024/296,subject_25,94.03,79.28,98.92,96.79
2670,OGB/2024/297,subject_13,56.4,67.03,56.43,55.75
2671,OGB/2024/297,subject_2,82.01,66.57,89.04,84.64
2672,OGB/2024/297,subject_21,95.09,50.7,67.74,71.37
2673,OGB/2024/297,subject_27,96.57,43.8,66.35,66.94
2674,OGB/2024/297,subject_17,99.85,88.69,73.43,81.28
2675,OGB/2024/297,subject_18,72.06,85.75,55.82,63.38
2676,OGB/2024/297,subject_23,63.82,71.94,93.31,85.2
2677,OGB/2024/297,subject_26,54.17,67.66,93.79,81.23
2678,OGB/2024/297,subject_29,50.56,70.03,77.62,70.55
2679,OGB/2024/297,subject_15,98.5,40.78,91.91,82.21
2680,OGB/2024/298,subject_2,92.53,98.47,46.87,63.33
2681,OGB/2024/298,subject_7,58.73,44.41,73.77,62.32
2682,OGB/2024/298,subject_1,51.24,92.89,95.83,84.22
2683,OGB/2024/298,subject_10,76.38,97.17,95.98,92.05
2684,OGB/2024/298,subject_3,87.07,75.82,77.47,78.98
2685,OGB/2024/298,subject_9,58.71,65.12,54.46,57.83
2686,OGB/2024/298,subject_5,95.74,53.31,94.14,88.7
2687,OGB/2024/298,subject_4,50.61,88.61,50.21,59.14
2688,OGB/2024/298,subject_6,58.15,48.49,40.5,44.96
2689,OGB/2024/298,subject_8,56.9,56.23,68.99,62.84
2690,OGB/2024/299,subject_1,80.46,78.17,97.91,91.02
2691,OGB/2024/299,subject_23,93.22,50.49,64.06,68.42
2692,OGB/2024/299,subject_5,79.07,89.64,89.24,89.67
2693,OGB/2024/299,subject_16,52.34,98.2,51.19,62.85
2694,OGB/2024/299,subject_15,95.59,86.43,85.97,89.32
2695,OGB/2024/299,subject_18,99.84,47.95,73.06,75.32
2696,OGB/2024/299,subject_22,80.92,49.67,84.07,75.55
2697,OGB/2024/299,subject_17,78.83,51.36,94.06,81.21
2698,OGB/2024/300,subject_5,95.7,91.43,72.18,80.23
2699,OGB/2024/300,subject_1,59.91,78.89,64.68,69.19
2700,OGB/2024/300,subject_2,97.82,97.86,53.6,69.17
2701,OGB/2024/300,subject_6,63.18,54.33,86.08,77.49
2702,OGB/2024/300,subject_8,58.84,66.95,42.97,51.72
2703,OGB/2024/300,subject_4,65.82,86.33,86.41,81.3
2704,OGB/2024/300,subject_3,61.89,80.29,84.52,77.78
2705,OGB/2024/300,subject_10,60.86,92.94,54.0,62.45
2706,OGB/2024/300,subject_9,95.71,65.01,90.15,84.33
2707,OGB/2024/301,subject_9,57.24,40.9,61.34,54.32
2708,OGB/2024/301,subject_2,57.28,99.51,61.25,67.59
2709,OGB/2024/301,subject_8,74.59,71.1,86.32,81.6
2710,OGB/2024/301,subject_10,50.62,67.09,62.72,58.86
2711,OGB/2024/301,subject_6,56.02,81.59,86.22,80.46
2712,OGB/2024/301,subject_7,61.42,87.46,88.8,82.09
2713,OGB/2024/301,subject_3,85.87,41.45,99.02,82.9
2714,OGB/2024/301,subject_4,56.88,82.39,92.66,85.67
2715,OGB/2024/301,subject_5,88.5,73.54,73.42,75.97
2716,OGB/2024/301,subject_1,67.99,49.43,84.28,76.27
2717,OGB/2024/302,subject_1,75.97,51.01,94.4,79.36
2718,OGB/2024/302,subject_16,83.51,53.07,40.71,49.28
2719,OGB/2024/302,subject_26,53.05,42.94,74.04,61.66
2720,OGB/2024/302,subject_17,77.95,50.1,86.37,79.96
2721,OGB/2024/302,subject_21,59.87,97.55,90.61,86.03
2722,OGB/2024/302,subject_29,75.58,60.05,93.44,80.82
2723,OGB/2024/302,subject_23,75.19,90.56,65.53,71.18
2724,OGB/2024/302,subject_25,52.76,44.71,88.51,71.96
2725,OGB/2024/302,subject_14,86.81,91.92,75.68,83.69
2726,OGB/2024/303,subject_18,83.14,49.54,96.67,87.06
2727,OGB/2024/303,subject_27,87.22,43.08,72.94,68.02
2728,OGB/2024/303,subject_26,56.91,71.21,68.17,67.71
2729,OGB/2024/303,subject_2,96.76,94.9,59.76,72.71
2730,OGB/2024/303,subject_6,80.5,52.87,55.94,58.14
2731,OGB/2024/303,subject_29,64.56,94.41,64.3,69.25
2732,OGB/2024/303,subject_25,59.07,55.38,56.02,54.6
2733,OGB/2024/303,subject_28,51.18,76.9,40.87,51.61
2734,OGB/2024/303,subject_16,61.19,99.14,97.25,93.2
2735,OGB/2024/304,subject_2,58.03,46.56,97.54,81.96
2736,OGB/2024/304,subject_25,60.77,60.9,70.21,68.33
2737,OGB/2024/304,subject_1,68.55,90.44,52.29,64.82
2738,OGB/2024/304,subject_24,74.99,44.49,47.26,52.55
2739,OGB/2024/304,subject_18,90.5,93.29,85.01,90.39
2740,OGB/2024/304,subject_21,62.52,50.61,72.53,66.23
2741,OGB/2024/304,subject_27,68.11,79.49,66.5,71.65
2742,OGB/2024/304,subject_15,78.36,92.69,40.56,56.89
2743,OGB/2024/304,subject_14,79.0,79.18,78.13,78.93
2744,OGB/2024/304,subject_23,85.91,79.52,60.09,69.11
2745,OGB/2024/305,subject_28,69.39,88.51,51.93,62.1
2746,OGB/2024/305,subject_6,63.02,77.97,79.81,76.54
2747,OGB/2024/305,subject_14,73.16,98.33,77.51,82.02
2748,OGB/2024/305,subject_27,78.7,73.89,49.11,59.15
2749,OGB/2024/305,subject_17,65.28,83.52,84.14,79.25
2750,OGB/2024/305,subject_13,65.99,86.74,63.15,69.55
2751,OGB/2024/305,subject_22,54.34,50.93,41.24,47.96
2752,OGB/2024/305,subject_5,93.07,63.44,89.48,87.14
2753,OGB/2024/305,subject_24,93.59,48.34,73.22,71.85
2754,OGB/2024/306,subject_5,76.03,69.9,57.49,62.07
2755,OGB/2024/306,subject_10,91.36,77.13,96.22,92.89
2756,OGB/2024/306,subject_8,94.97,71.24,60.57,71.28
2757,OGB/2024/306,subject_4,57.77,85.5,73.37,70.03
2758,OGB/2024/306,subject_1,78.53,63.91,49.7,56.31
2759,OGB/2024/306,subject_7,99.94,59.31,73.42,78.14
2760,OGB/2024/306,subject_9,85.2,87.07,53.25,67.88
2761,OGB/2024/306,subject_3,90.14,43.89,83.7,74.47
2762,OGB/2024/306,subject_2,67.8,47.79,58.16,58.05
2763,OGB/2024/306,subject_6,83.09,98.62,44.56,61.68
2764,OGB/2024/307,subject_3,72.59,65.65,62.05,63.0
2765,OGB/2024/307,subject_7,96.01,79.48,84.24,82.66
2766,OGB/2024/307,subject_10,55.87,81.17,99.07,88.23
2767,OGB/2024/307,subject_1,98.55,93.86,46.17,65.73
2768,OGB/2024/307,subject_5,76.92,88.92,69.08,75.62
2769,OGB/2024/307,subject_4,95.32,61.27,78.36,78.61
2770,OGB/2024/307,subject_2,96.57,47.06,98.07,89.13
2771,OGB/2024/307,subject_9,97.51,97.53,42.49,64.68
2772,OGB/2024/307,subject_6,66.32,45.54,91.66,78.88
2773,OGB/2024/307,subject_8,76.89,41.07,90.37,74.9
2774,OGB/2024/308,subject_5,81.34,46.27,85.18,74.16
2775,OGB/2024/308,subject_8,88.09,58.54,48.02,61.04
2776,OGB/2024/308,subject_2,84.65,44.62,43.66,51.56
2777,OGB/2024/308,subject_1,69.27,65.86,96.88,84.76
2778,OGB/2024/308,subject_3,57.6,82.17,68.34,69.1
2779,OGB/2024/308,subject_4,53.26,61.08,56.37,59.05
2780,OGB/2024/308,subject_10,66.83,98.17,84.37,82.99
2781,OGB/2024/308,subject_7,81.74,60.35,59.45,67.04
2782,OGB/2024/308,subject_6,79.59,88.67,59.82,71.06
2783,OGB/2024/309,subject_26,55.21,51.83,77.55,70.24
2784,OGB/2024/309,subject_21,69.56,56.73,53.29,54.63
2785,OGB/2024/309,subject_2,58.21,40.9,41.57,43.25
2786,OGB/2024/309,subject_1,51.48,80.46,86.56,76.35
2787,OGB/2024/309,subject_27,98.71,71.6,49.53,62.66
2788,OGB/2024/309,subject_17,93.24,77.13,70.77,79.27
2789,OGB/2024/309,subject_23,75.61,94.7,83.8,86.48
2790,OGB/2024/309,subject_28,53.33,57.37,64.36,61.89
2791,OGB/2024/310,subject_24,93.61,87.52,68.98,74.92
2792,OGB/2024/310,subject_28,57.39,48.65,46.66,49.46
2793,OGB/2024/310,subject_5,79.21,47.58,85.93,78.32
2794,OGB/2024/310,subject_27,59.83,40.87,85.29,73.66
2795,OGB/2024/310,subject_15,83.12,41.29,77.44,69.03
2796,OGB/2024/310,subject_2,65.47,61.11,58.68,58.44
2797,OGB/2024/310,subject_21,62.39,75.1,73.46,69.24
2798,OGB/2024/310,subject_13,55.75,60.12,69.57,62.0
2799,OGB/2024/310,subject_29,99.09,51.19,55.66,62.14
2800,OGB/2024/311,subject_4,84.87,75.8,67.09,70.37
2801,OGB/2024/311,subject_7,86.46,43.15,93.72,85.11
2802,OGB/2024/311,subject_1,97.97,89.65,93.07,90.38
2803,OGB/2024/311,subject_6,59.76,53.76,62.61,60.33
2804,OGB/2024/311,subject_2,88.76,99.52,74.37,80.96
2805,OGB/2024/311,subject_3,52.77,41.66,87.65,70.71
2806,OGB/2024/311,subject_10,90.16,81.22,51.94,66.8
2807,OGB/2024/311,subject_9,86.22,76.5,54.86,66.5
2808,OGB/2024/311,subject_8,66.0,59.88,88.32,81.15
2809,OGB/2024/311,subject_5,69.22,44.82,55.96,56.72
2810,OGB/2024/312,subject_5,65.4,69.12,83.59,74.13
2811,OGB/2024/312,subject_10,54.04,89.19,76.21,73.51
2812,OGB/2024/312,subject_4,89.79,57.44,92.36,86.4
2813,OGB/2024/312,subject_7,99.83,78.63,45.34,60.79
2814,OGB/2024/312,subject_1,62.77,59.11,90.66,78.24
2815,OGB/2024/312,subject_3,54.5,75.84,89.56,82.16
2816,OGB/2024/312,subject_8,88.31,78.12,84.66,83.59
2817,OGB/2024/312,subject_6,68.37,90.34,68.07,70.44
2818,OGB/2024/313,subject_1,60.32,40.9,91.39,73.94
2819,OGB/2024/313,subject_22,79.74,52.92,94.9,82.16
2820,OGB/2024/313,subject_28,79.74,98.72,90.18,90.93
2821,OGB/2024/313,subject_27,52.36,90.95,68.46,72.46
2822,OGB/2024/313,subject_6,70.28,44.47,48.7,52.25
2823,OGB/2024/313,subject_29,75.82,77.09,98.99,92.33
2824,OGB/2024/313,subject_5,53.39,50.77,64.33,60.16
2825,OGB/2024/313,subject_15,67.66,96.67,76.47,80.82
2826,OGB/2024/313,subject_21,70.99,76.38,58.26,62.29
2827,OGB/2024/313,subject_23,68.51,93.81,89.18,83.2
2828,OGB/2024/314,subject_14,75.3,79.02,86.43,84.35
2829,OGB/2024/314,subject_15,53.71,99.49,88.01,85.36
2830,OGB/2024/314,subject_26,65.43,73.8,69.72,70.97
2831,OGB/2024/314,subject_22,93.04,86.05,47.21,62.2
2832,OGB/2024/314,subject_27,63.13,81.55,84.26,77.58
2833,OGB/2024/314,subject_29,54.96,86.9,73.4,71.18
2834,OGB/2024/314,subject_24,72.91,63.64,50.75,58.15
2835,OGB/2024/314,subject_21,57.82,91.59,81.99,77.86
2836,OGB/2024/314,subject_28,73.76,78.23,41.11,56.18
2837,OGB/2024/315,subject_7,88.48,45.19,93.33,82.54
2838,OGB/2024/315,subject_6,92.27,63.59,96.39,90.77
2839,OGB/2024/315,subject_1,92.18,61.62,98.78,89.91
2840,OGB/2024/315,subject_3,50.07,42.51,66.67,57.24
2841,OGB/2024/315,subject_2,73.37,54.67,74.11,70.0
2842,OGB/2024/315,subject_8,66.33,46.89,41.48,48.01
2843,OGB/2024/315,subject_10,95.1,74.83,79.87,84.84
2844,OGB/2024/315,subject_9,76.04,81.54,90.55,86.85
2845,OGB/2024/315,subject_5,76.18,59.38,43.95,52.01
2846,OGB/2024/316,subject_18,52.5,74.95,70.04,64.52
2847,OGB/2024/316,subject_23,73.84,77.68,86.06,82.05
2848,OGB/2024/316,subject_28,98.39,77.52,47.44,64.5
2849,OGB/2024/316,subject_27,53.2,69.37,52.29,58.28
2850,OGB/2024/316,subject_14,76.28,41.93,81.01,69.78
2851,OGB/2024/316,subject_6,87.77,69.21,57.42,67.49
2852,OGB/2024/316,subject_2,50.91,78.24,96.12,86.09
2853,OGB/2024/316,subject_21,69.78,79.49,72.92,72.37
2854,OGB/2024/316,subject_5,74.5,96.03,98.87,93.86
2855,OGB/2024/316,subject_24,89.05,43.46,88.63,80.46
2856,OGB/2024/317,subject_25,53.21,98.34,43.3,55.24
2857,OGB/2024/317,subject_28,92.18,63.35,75.38,73.97
2858,OGB/2024/317,subject_29,90.65,97.03,68.45,80.54
2859,OGB/2024/317,subject_13,83.46,51.92,70.6,67.27
2860,OGB/2024/317,subject_6,79.8,71.48,53.56,60.88
2861,OGB/2024/317,subject_24,68.69,47.73,80.02,72.72
2862,OGB/2024/317,subject_2,91.02,77.88,77.92,77.71
2863,OGB/2024/317,subject_14,87.31,59.81,41.66,52.22
2864,OGB/2024/317,subject_27,55.44,83.23,83.39,79.69
2865,OGB/2024/317,subject_26,84.43,65.11,64.58,66.34
2866,OGB/2024/318,subject_17,71.66,69.25,89.83,82.43
2867,OGB/2024/318,subject_23,60.89,51.2,49.48,49.22
2868,OGB/2024/318,subject_5,61.26,91.49,60.21,67.36
2869,OGB/2024/318,subject_2,73.79,73.94,90.23,82.91
2870,OGB/2024/318,subject_13,66.06,50.4,75.31,70.04
2871,OGB/2024/318,subject_6,70.41,48.5,94.8,77.83
2872,OGB/2024/318,subject_27,54.02,78.0,48.48,54.88
2873,OGB/2024/318,subject_26,96.9,68.88,45.32,59.01
2874,OGB/2024/319,subject_5,74.2,93.19,74.14,78.77
2875,OGB/2024/319,subject_2,64.69,81.49,56.69,65.01
2876,OGB/2024/319,subject_6,52.78,94.77,47.22,57.94
2877,OGB/2024/319,subject_4,90.96,74.65,50.45,62.94
2878,OGB/2024/319,subject_10,94.59,86.04,92.88,93.73
2879,OGB/2024/319,subject_9,61.42,85.34,98.58,87.79
2880,OGB/2024/319,subject_1,62.59,70.41,64.92,65.01
2881,OGB/2024/319,subject_8,86.66,41.87,49.89,57.09
2882,OGB/2024/319,subject_7,79.13,85.33,94.61,89.6
2883,OGB/2024/320,subject_10,69.44,68.82,93.29,83.76
2884,OGB/2024/320,subject_4,69.67,75.71,54.58,61.34
2885,OGB/2024/320,subject_6,77.61,76.62,95.6,87.36
2886,OGB/2024/320,subject_8,52.21,90.85,58.49,64.9
2887,OGB/2024/320,subject_3,62.24,57.07,66.69,62.42
2888,OGB/2024/320,subject_2,67.34,57.98,87.71,79.94
2889,OGB/2024/320,subject_7,81.28,53.07,80.81,77.96
2890,OGB/2024/320,subject_1,56.15,42.17,50.62,47.21
2891,OGB/2024/320,subject_5,58.91,43.98,52.06,52.27
2892,OGB/2024/321,subject_8,52.83,63.09,48.19,51.83
2893,OGB/2024/321,subject_5,53.93,48.29,65.17,59.84
2894,OGB/2024/321,subject_1,73.2,98.72,79.24,82.35
2895,OGB/2024/321,subject_10,69.35,40.25,54.16,52.65
2896,OGB/2024/321,subject_3,76.03,97.13,96.53,89.61
2897,OGB/2024/321,subject_6,78.15,67.59,54.13,63.62
2898,OGB/2024/321,subject_4,76.48,99.45,68.98,77.7
2899,OGB/2024/321,subject_7,81.89,77.26,44.79,61.51
2900,OGB/2024/322,subject_17,71.65,86.54,50.17,61.73
2901,OGB/2024/322,subject_21,98.74,41.49,50.77,60.58
2902,OGB/2024/322,subject_16,78.91,68.27,67.14,66.82
2903,OGB/2024/322,subject_14,61.05,52.46,61.3,61.13
2904,OGB/2024/322,subject_27,68.55,64.46,71.8,72.42
2905,OGB/2024/322,subject_24,75.24,54.54,70.24,70.96
2906,OGB/2024/322,subject_2,72.11,87.14,46.89,59.21
2907,OGB/2024/322,subject_26,66.08,81.43,72.74,70.61
2908,OGB/2024/323,subject_1,75.43,57.97,69.0,66.68
2909,OGB/2024/323,subject_9,77.59,57.78,41.94,53.94
2910,OGB/2024/323,subject_2,54.51,88.94,57.01,65.34
2911,OGB/2024/323,subject_4,95.78,86.1,52.11,70.25
2912,OGB/2024/323,subject_7,80.63,65.49,75.01,71.59
2913,OGB/2024/323,subject_10,93.68,42.35,58.83,59.6
2914,OGB/2024/323,subject_5,71.42,48.06,69.5,68.52
2915,OGB/2024/323,subject_3,77.64,75.1,64.62,71.59
2916,OGB/2024/323,subject_6,52.98,66.67,65.33,62.56
2917,OGB/2024/323,subject_8,80.57,55.22,77.37,75.92
2918,OGB/2024/324,subject_6,91.37,73.0,63.77,73.69
2919,OGB/2024/324,subject_22,52.91,64.16,48.67,54.55
2920,OGB/2024/324,subject_18,50.95,47.12,77.03,65.07
2921,OGB/2024/324,subject_26,76.82,83.7,53.11,62.39
2922,OGB/2024/324,subject_29,67.08,41.64,52.9,52.79
2923,OGB/2024/324,subject_16,51.95,50.78,71.17,62.13
2924,OGB/2024/324,subject_23,53.02,73.33,99.26,85.9
2925,OGB/2024/324,subject_21,88.88,44.83,98.57,85.98
2926,OGB/2024/324,subject_17,91.41,77.25,69.62,77.17
2927,OGB/2024/324,subject_25,97.04,54.86,66.87,73.13
2928,OGB/2024/325,subject_2,91.77,74.64,61.3,67.69
2929,OGB/2024/325,subject_1,51.53,49.94,90.54,72.96
2930,OGB/2024/325,subject_10,91.89,44.67,52.01,57.25
2931,OGB/2024/325,subject_6,55.72,41.26,60.34,53.41
2932,OGB/2024/325,subject_9,73.13,50.03,89.24,80.51
2933,OGB/2024/325,subject_5,82.35,87.76,67.41,76.15
2934,OGB/2024/325,subject_3,71.68,91.38,59.09,69.33
2935,OGB/2024/325,subject_8,88.96,94.25,46.74,62.66
2936,OGB/2024/326,subject_22,93.52,48.56,95.14,82.54
2937,OGB/2024/326,subject_28,89.49,59.91,62.84,70.2
2938,OGB/2024/326,subject_29,83.08,52.67,50.25,57.76
2939,OGB/2024/326,subject_15,70.5,46.33,55.0,57.82
2940,OGB/2024/326,subject_26,89.97,48.57,72.0,71.88
2941,OGB/2024/326,subject_14,97.21,88.59,96.56,97.44
2942,OGB/2024/326,subject_25,89.11,50.6,99.21,87.55
2943,OGB/2024/326,subject_5,72.31,81.49,77.65,77.5
2944,OGB/2024/327,subject_4,65.26,54.36,95.88,82.87
2945,OGB/2024/327,subject_6,58.6,72.8,76.91,70.49
2946,OGB/2024/327,subject_8,54.18,95.66,53.92,63.09
2947,OGB/2024/327,subject_7,81.03,95.53,78.58,85.02
2948,OGB/2024/327,subject_2,53.02,64.63,55.9,58.63
2949,OGB/2024/327,subject_5,53.81,92.03,42.05,52.39
2950,OGB/2024/327,subject_9,52.71,91.41,95.08,83.89
2951,OGB/2024/327,subject_1,93.46,85.37,61.31,75.45
2952,OGB/2024/327,subject_10,89.16,87.17,69.47,74.86
2953,OGB/2024/328,subject_27,50.78,47.71,60.16,53.07
2954,OGB/2024/328,subject_6,55.27,62.41,95.23,80.48
2955,OGB/2024/328,subject_29,82.98,86.78,52.92,66.88
2956,OGB/2024/328,subject_18,59.08,89.52,58.26,62.15
2957,OGB/2024/328,subject_23,87.51,41.36,76.27,69.33
2958,OGB/2024/328,subject_21,56.12,85.38,64.21,63.85
2959,OGB/2024/328,subject_17,81.06,75.6,49.84,58.95
2960,OGB/2024/328,subject_28,51.22,57.89,57.43,58.8
2961,OGB/2024/328,subject_5,87.2,64.75,82.03,81.49
2962,OGB/2024/329,subject_5,55.05,76.19,91.37,82.67
2963,OGB/2024/329,subject_17,83.07,67.27,58.88,63.94
2964,OGB/2024/329,subject_6,84.77,50.08,58.96,63.87
2965,OGB/2024/329,subject_1,80.1,47.53,88.5,77.82
2966,OGB/2024/329,subject_16,67.52,61.89,48.82,52.59
2967,OGB/2024/329,subject_26,50.16,69.2,91.96,77.99
2968,OGB/2024/329,subject_2,50.52,89.91,73.84,70.43
2969,OGB/2024/329,subject_14,96.61,80.34,57.36,69.2
2970,OGB/2024/329,subject_28,79.84,49.58,83.17,74.55
2971,OGB/2024/329,subject_29,61.19,56.47,62.25,61.51
2972,OGB/2024/330,subject_16,50.4,49.27,81.04,65.74
2973,OGB/2024/330,subject_24,86.29,67.7,49.51,63.01
2974,OGB/2024/330,subject_17,84.21,86.52,92.59,89.95
2975,OGB/2024/330,subject_6,68.93,74.37,48.21,57.66
2976,OGB/2024/330,subject_5,81.19,56.14,65.13,63.86
2977,OGB/2024/330,subject_22,81.94,99.78,53.14,66.92
2978,OGB/2024/330,subject_29,50.53,49.1,54.02,54.94
2979,OGB/2024/330,subject_23,97.61,46.36,79.78,73.97
2980,OGB/2024/330,subject_21,55.51,44.16,48.32,51.61
2981,OGB/2024/331,subject_9,74.13,97.99,56.55,68.43
2982,OGB/2024/331,subject_10,93.46,81.08,94.14,94.37
2983,OGB/2024/331,subject_7,90.61,50.97,93.73,82.05
2984,OGB/2024/331,subject_5,50.72,51.56,94.74,78.25
2985,OGB/2024/331,subject_3,70.04,94.66,65.17,69.37
2986,OGB/2024/331,subject_8,87.94,64.78,93.57,85.5
2987,OGB/2024/331,subject_4,86.66,55.44,85.08,80.44
2988,OGB/2024/331,subject_2,69.04,76.99,58.15,64.99
2989,OGB/2024/331,subject_6,85.78,40.84,66.58,65.96
2990,OGB/2024/331,subject_1,81.85,97.08,52.53,69.49
2991,OGB/2024/332,subject_7,51.65,41.19,89.84,71.13
2992,OGB/2024/332,subject_2,71.4,85.6,98.72,92.45
