student_id,subject_id,evaluation_date,comments,point
OGB/2024/321,subject_4,2024-10-09,Excellent performance,10
OGB/2024/321,subject_6,2024-09-18,Fair performance,6
OGB/2024/321,subject_1,2024-10-08,Excellent performance,10
OGB/2024/321,subject_2,2024-10-17,Below average performance,2
OGB/2024/321,subject_7,2024-09-29,Very bad performance,0
OGB/2024/321,subject_10,2024-10-10,Fair performance,6
OGB/2024/321,subject_5,2024-09-18,Excellent performance,10
OGB/2024/322,subject_22,2024-10-09,Below average performance,2
OGB/2024/322,subject_5,2024-10-18,Good performance,8
OGB/2024/322,subject_18,2024-10-03,Excellent performance,10
OGB/2024/322,subject_28,2024-10-02,Excellent performance,10
OGB/2024/322,subject_17,2024-10-01,Fair performance,6
OGB/2024/322,subject_6,2024-09-19,Excellent performance,10
OGB/2024/322,subject_24,2024-10-03,Fair performance,6
OGB/2024/322,subject_21,2024-10-17,Average performance,4
OGB/2024/323,subject_16,2024-10-07,Excellent performance,10
OGB/2024/323,subject_15,2024-10-09,Below average performance,2
OGB/2024/323,subject_17,2024-09-25,Excellent performance,10
OGB/2024/323,subject_25,2024-09-26,Below average performance,2
OGB/2024/323,subject_14,2024-09-23,Below average performance,2
OGB/2024/323,subject_13,2024-10-09,Excellent performance,10
OGB/2024/323,subject_23,2024-10-11,Excellent performance,10
OGB/2024/323,subject_26,2024-10-18,Fair performance,6
OGB/2024/324,subject_15,2024-09-18,Below average performance,2
OGB/2024/324,subject_27,2024-10-01,Fair performance,6
OGB/2024/324,subject_17,2024-09-25,Very bad performance,0
OGB/2024/324,subject_14,2024-10-03,Below average performance,2
OGB/2024/324,subject_28,2024-09-23,Fair performance,6
OGB/2024/324,subject_5,2024-09-19,Below average performance,2
OGB/2024/324,subject_23,2024-09-28,Good performance,8
OGB/2024/324,subject_13,2024-10-17,Below average performance,2
OGB/2024/325,subject_4,2024-09-25,Below average performance,2
OGB/2024/325,subject_7,2024-10-10,Average performance,4
OGB/2024/325,subject_1,2024-10-14,Very bad performance,0
OGB/2024/325,subject_5,2024-10-10,Excellent performance,10
OGB/2024/325,subject_8,2024-09-21,Very bad performance,0
OGB/2024/325,subject_10,2024-09-29,Fair performance,6
OGB/2024/325,subject_6,2024-10-15,Good performance,8
OGB/2024/325,subject_3,2024-09-26,Fair performance,6
OGB/2024/325,subject_9,2024-10-01,Excellent performance,10
OGB/2024/325,subject_2,2024-10-09,Fair performance,6
OGB/2024/326,subject_24,2024-10-08,Very bad performance,0
OGB/2024/326,subject_16,2024-09-21,Good performance,8
OGB/2024/326,subject_22,2024-10-07,Fair performance,6
OGB/2024/326,subject_1,2024-10-15,Very bad performance,0
OGB/2024/326,subject_15,2024-10-01,Very bad performance,0
OGB/2024/326,subject_2,2024-10-02,Very bad performance,0
OGB/2024/326,subject_29,2024-10-11,Excellent performance,10
OGB/2024/326,subject_5,2024-09-30,Excellent performance,10
OGB/2024/327,subject_10,2024-10-14,Good performance,8
OGB/2024/327,subject_6,2024-10-13,Good performance,8
OGB/2024/327,subject_9,2024-10-08,Fair performance,6
OGB/2024/327,subject_3,2024-09-25,Excellent performance,10
OGB/2024/327,subject_7,2024-10-02,Very bad performance,0
OGB/2024/327,subject_4,2024-09-26,Excellent performance,10
OGB/2024/327,subject_2,2024-10-08,Average performance,4
OGB/2024/327,subject_1,2024-09-19,Good performance,8
OGB/2024/327,subject_5,2024-10-08,Excellent performance,10
OGB/2024/328,subject_2,2024-10-08,Average performance,4
OGB/2024/328,subject_17,2024-10-03,Excellent performance,10
OGB/2024/328,subject_23,2024-09-19,Excellent performance,10
OGB/2024/328,subject_29,2024-09-23,Excellent performance,10
OGB/2024/328,subject_13,2024-09-22,Average performance,4
OGB/2024/328,subject_28,2024-09-18,Excellent performance,10
OGB/2024/328,subject_16,2024-09-18,Below average performance,2
OGB/2024/328,subject_26,2024-10-03,Good performance,8
OGB/2024/328,subject_24,2024-10-06,Very bad performance,0
OGB/2024/328,subject_14,2024-09-28,Excellent performance,10
OGB/2024/329,subject_16,2024-09-19,Below average performance,2
OGB/2024/329,subject_24,2024-10-17,Fair performance,6
OGB/2024/329,subject_27,2024-10-08,Excellent performance,10
OGB/2024/329,subject_1,2024-09-21,Excellent performance,10
OGB/2024/329,subject_5,2024-10-12,Below average performance,2
OGB/2024/329,subject_23,2024-10-10,Good performance,8
OGB/2024/329,subject_28,2024-09-28,Good performance,8
OGB/2024/329,subject_18,2024-09-18,Excellent performance,10
OGB/2024/329,subject_14,2024-10-13,Excellent performance,10
OGB/2024/329,subject_26,2024-10-07,Good performance,8
OGB/2024/330,subject_29,2024-10-05,Excellent performance,10
OGB/2024/330,subject_23,2024-09-24,Below average performance,2
OGB/2024/330,subject_26,2024-10-02,Excellent performance,10
OGB/2024/330,subject_21,2024-10-10,Excellent performance,10
OGB/2024/330,subject_18,2024-09-20,Average performance,4
OGB/2024/330,subject_25,2024-10-15,Below average performance,2
OGB/2024/330,subject_17,2024-10-18,Average performance,4
OGB/2024/330,subject_2,2024-10-18,Very bad performance,0
OGB/2024/331,subject_9,2024-10-06,Excellent performance,10
OGB/2024/331,subject_3,2024-09-19,Fair performance,6
OGB/2024/331,subject_4,2024-10-01,Fair performance,6
OGB/2024/331,subject_7,2024-10-16,Average performance,4
OGB/2024/331,subject_10,2024-09-26,Fair performance,6
OGB/2024/331,subject_5,2024-09-20,Average performance,4
OGB/2024/331,subject_8,2024-10-09,Excellent performance,10
OGB/2024/331,subject_1,2024-09-24,Good performance,8
OGB/2024/332,subject_7,2024-09-20,Very bad performance,0
OGB/2024/332,subject_10,2024-09-21,Average performance,4
OGB/2024/332,subject_5,2024-09-20,Good performance,8
OGB/2024/332,subject_3,2024-09-18,Fair performance,6
OGB/2024/332,subject_4,2024-10-18,Excellent performance,10
OGB/2024/332,subject_1,2024-10-07,Excellent performance,10
OGB/2024/332,subject_2,2024-10-14,Fair performance,6
OGB/2024/332,subject_9,2024-10-12,Excellent performance,10
OGB/2024/332,subject_6,2024-10-07,Excellent performance,10
OGB/2024/333,subject_17,2024-10-06,Excellent performance,10
OGB/2024/333,subject_22,2024-10-02,Fair performance,6
OGB/2024/333,subject_29,2024-09-19,Below average performance,2
OGB/2024/333,subject_6,2024-10-06,Below average performance,2
OGB/2024/333,subject_24,2024-10-04,Excellent performance,10
OGB/2024/333,subject_18,2024-10-08,Very bad performance,0
OGB/2024/333,subject_27,2024-09-29,Below average performance,2
OGB/2024/333,subject_13,2024-10-06,Good performance,8
OGB/2024/333,subject_14,2024-09-25,Average performance,4
OGB/2024/334,subject_7,2024-09-29,Good performance,8
OGB/2024/334,subject_6,2024-10-10,Average performance,4
OGB/2024/334,subject_2,2024-10-04,Fair performance,6
OGB/2024/334,subject_10,2024-10-01,Fair performance,6
OGB/2024/334,subject_8,2024-10-11,Fair performance,6
OGB/2024/334,subject_5,2024-09-27,Good performance,8
OGB/2024/334,subject_3,2024-09-26,Fair performance,6
OGB/2024/334,subject_9,2024-10-11,Very bad performance,0
OGB/2024/334,subject_4,2024-09-28,Below average performance,2
OGB/2024/335,subject_26,2024-10-08,Average performance,4
OGB/2024/335,subject_25,2024-09-30,Below average performance,2
OGB/2024/335,subject_15,2024-09-22,Very bad performance,0
OGB/2024/335,subject_28,2024-09-26,Below average performance,2
OGB/2024/335,subject_2,2024-10-13,Good performance,8
OGB/2024/335,subject_29,2024-10-11,Good performance,8
OGB/2024/335,subject_21,2024-10-17,Fair performance,6
OGB/2024/335,subject_14,2024-10-12,Very bad performance,0
OGB/2024/336,subject_5,2024-10-05,Excellent performance,10
OGB/2024/336,subject_1,2024-09-19,Excellent performance,10
OGB/2024/336,subject_8,2024-10-15,Below average performance,2
OGB/2024/336,subject_3,2024-10-13,Excellent performance,10
OGB/2024/336,subject_10,2024-09-30,Excellent performance,10
OGB/2024/336,subject_9,2024-10-02,Good performance,8
OGB/2024/336,subject_6,2024-10-13,Excellent performance,10
OGB/2024/336,subject_2,2024-10-01,Good performance,8
OGB/2024/336,subject_4,2024-10-12,Excellent performance,10
OGB/2024/336,subject_7,2024-09-24,Very bad performance,0
OGB/2024/337,subject_18,2024-09-28,Very bad performance,0
OGB/2024/337,subject_29,2024-09-27,Excellent performance,10
OGB/2024/337,subject_22,2024-09-26,Below average performance,2
OGB/2024/337,subject_17,2024-10-05,Below average performance,2
OGB/2024/337,subject_25,2024-10-03,Excellent performance,10
OGB/2024/337,subject_26,2024-10-11,Good performance,8
OGB/2024/337,subject_5,2024-09-22,Excellent performance,10
OGB/2024/337,subject_16,2024-10-18,Below average performance,2
OGB/2024/337,subject_14,2024-10-06,Fair performance,6
OGB/2024/337,subject_1,2024-10-17,Average performance,4
OGB/2024/338,subject_8,2024-09-24,Average performance,4
OGB/2024/338,subject_6,2024-10-11,Fair performance,6
OGB/2024/338,subject_9,2024-10-07,Below average performance,2
OGB/2024/338,subject_3,2024-10-07,Excellent performance,10
OGB/2024/338,subject_10,2024-10-08,Very bad performance,0
OGB/2024/338,subject_7,2024-10-13,Good performance,8
OGB/2024/338,subject_1,2024-10-07,Fair performance,6
OGB/2024/338,subject_2,2024-10-10,Excellent performance,10
OGB/2024/338,subject_5,2024-10-10,Excellent performance,10
OGB/2024/338,subject_4,2024-10-18,Fair performance,6
OGB/2024/339,subject_23,2024-10-18,Excellent performance,10
OGB/2024/339,subject_29,2024-10-08,Good performance,8
OGB/2024/339,subject_13,2024-10-03,Excellent performance,10
OGB/2024/339,subject_18,2024-09-23,Fair performance,6
OGB/2024/339,subject_1,2024-10-10,Excellent performance,10
OGB/2024/339,subject_14,2024-10-14,Excellent performance,10
OGB/2024/339,subject_25,2024-10-01,Fair performance,6
OGB/2024/339,subject_17,2024-10-17,Good performance,8
OGB/2024/339,subject_21,2024-09-27,Excellent performance,10
OGB/2024/340,subject_6,2024-09-30,Excellent performance,10
OGB/2024/340,subject_10,2024-09-21,Fair performance,6
OGB/2024/340,subject_5,2024-09-20,Excellent performance,10
OGB/2024/340,subject_9,2024-09-21,Good performance,8
OGB/2024/340,subject_2,2024-09-26,Excellent performance,10
OGB/2024/340,subject_8,2024-09-19,Below average performance,2
OGB/2024/340,subject_1,2024-10-17,Excellent performance,10
OGB/2024/340,subject_4,2024-09-20,Very bad performance,0
OGB/2024/340,subject_7,2024-10-13,Good performance,8
OGB/2024/340,subject_3,2024-09-28,Very bad performance,0
OGB/2024/341,subject_21,2024-10-12,Very bad performance,0
OGB/2024/341,subject_27,2024-09-30,Very bad performance,0
OGB/2024/341,subject_2,2024-10-10,Fair performance,6
OGB/2024/341,subject_13,2024-09-29,Very bad performance,0
OGB/2024/341,subject_14,2024-09-28,Excellent performance,10
OGB/2024/341,subject_26,2024-09-24,Below average performance,2
OGB/2024/341,subject_17,2024-10-05,Average performance,4
OGB/2024/341,subject_15,2024-10-07,Excellent performance,10
OGB/2024/341,subject_22,2024-09-18,Excellent performance,10
OGB/2024/341,subject_18,2024-09-26,Below average performance,2
OGB/2024/342,subject_16,2024-09-28,Below average performance,2
OGB/2024/342,subject_25,2024-09-28,Excellent performance,10
OGB/2024/342,subject_17,2024-09-28,Below average performance,2
OGB/2024/342,subject_23,2024-10-11,Below average performance,2
OGB/2024/342,subject_27,2024-10-04,Below average performance,2
OGB/2024/342,subject_13,2024-09-18,Below average performance,2
OGB/2024/342,subject_29,2024-09-19,Fair performance,6
OGB/2024/342,subject_15,2024-10-09,Excellent performance,10
OGB/2024/342,subject_5,2024-10-02,Below average performance,2
OGB/2024/343,subject_23,2024-09-18,Very bad performance,0
OGB/2024/343,subject_18,2024-10-04,Excellent performance,10
OGB/2024/343,subject_1,2024-09-28,Fair performance,6
OGB/2024/343,subject_25,2024-10-16,Good performance,8
OGB/2024/343,subject_5,2024-09-23,Excellent performance,10
OGB/2024/343,subject_2,2024-09-20,Very bad performance,0
OGB/2024/343,subject_26,2024-09-25,Fair performance,6
OGB/2024/343,subject_27,2024-10-12,Very bad performance,0
OGB/2024/343,subject_17,2024-09-26,Excellent performance,10
OGB/2024/343,subject_16,2024-09-19,Below average performance,2
OGB/2024/344,subject_6,2024-09-28,Good performance,8
OGB/2024/344,subject_3,2024-09-28,Below average performance,2
OGB/2024/344,subject_5,2024-10-12,Very bad performance,0
OGB/2024/344,subject_1,2024-10-18,Very bad performance,0
OGB/2024/344,subject_9,2024-09-22,Very bad performance,0
OGB/2024/344,subject_4,2024-09-23,Very bad performance,0
OGB/2024/344,subject_8,2024-10-13,Good performance,8
OGB/2024/344,subject_10,2024-09-20,Good performance,8
OGB/2024/344,subject_7,2024-09-18,Average performance,4
OGB/2024/345,subject_4,2024-10-04,Average performance,4
OGB/2024/345,subject_9,2024-10-02,Below average performance,2
OGB/2024/345,subject_2,2024-10-08,Excellent performance,10
OGB/2024/345,subject_7,2024-10-12,Fair performance,6
OGB/2024/345,subject_3,2024-09-23,Below average performance,2
OGB/2024/345,subject_6,2024-09-24,Good performance,8
OGB/2024/345,subject_8,2024-10-15,Very bad performance,0
OGB/2024/345,subject_1,2024-09-22,Excellent performance,10
OGB/2024/345,subject_10,2024-10-13,Below average performance,2
OGB/2024/345,subject_5,2024-10-07,Average performance,4
OGB/2024/346,subject_7,2024-10-16,Below average performance,2
OGB/2024/346,subject_5,2024-09-24,Very bad performance,0
OGB/2024/346,subject_10,2024-10-17,Very bad performance,0
OGB/2024/346,subject_1,2024-09-22,Fair performance,6
OGB/2024/346,subject_8,2024-10-02,Good performance,8
OGB/2024/346,subject_3,2024-09-30,Good performance,8
OGB/2024/346,subject_4,2024-10-04,Excellent performance,10
OGB/2024/346,subject_6,2024-10-10,Good performance,8
OGB/2024/346,subject_2,2024-10-02,Excellent performance,10
OGB/2024/347,subject_27,2024-09-27,Below average performance,2
OGB/2024/347,subject_23,2024-09-30,Good performance,8
OGB/2024/347,subject_18,2024-09-28,Very bad performance,0
OGB/2024/347,subject_1,2024-09-28,Average performance,4
OGB/2024/347,subject_5,2024-10-15,Very bad performance,0
OGB/2024/347,subject_2,2024-10-14,Very bad performance,0
OGB/2024/347,subject_13,2024-09-28,Good performance,8
OGB/2024/347,subject_22,2024-10-03,Very bad performance,0
OGB/2024/348,subject_26,2024-10-18,Average performance,4
OGB/2024/348,subject_17,2024-10-17,Fair performance,6
OGB/2024/348,subject_1,2024-09-23,Excellent performance,10
OGB/2024/348,subject_14,2024-10-06,Very bad performance,0
OGB/2024/348,subject_15,2024-10-08,Below average performance,2
OGB/2024/348,subject_27,2024-09-27,Below average performance,2
OGB/2024/348,subject_5,2024-10-06,Excellent performance,10
OGB/2024/348,subject_16,2024-09-18,Very bad performance,0
OGB/2024/349,subject_25,2024-09-29,Excellent performance,10
OGB/2024/349,subject_28,2024-09-23,Fair performance,6
OGB/2024/349,subject_27,2024-09-24,Excellent performance,10
OGB/2024/349,subject_21,2024-10-01,Below average performance,2
OGB/2024/349,subject_14,2024-09-24,Fair performance,6
OGB/2024/349,subject_29,2024-10-05,Fair performance,6
OGB/2024/349,subject_26,2024-10-05,Below average performance,2
OGB/2024/349,subject_6,2024-10-15,Very bad performance,0
OGB/2024/349,subject_17,2024-09-25,Excellent performance,10
OGB/2024/349,subject_2,2024-09-22,Below average performance,2
OGB/2024/350,subject_26,2024-10-09,Excellent performance,10
OGB/2024/350,subject_1,2024-09-24,Average performance,4
OGB/2024/350,subject_17,2024-09-26,Average performance,4
OGB/2024/350,subject_16,2024-10-15,Fair performance,6
OGB/2024/350,subject_2,2024-10-09,Very bad performance,0
OGB/2024/350,subject_15,2024-10-18,Excellent performance,10
OGB/2024/350,subject_25,2024-09-21,Good performance,8
OGB/2024/350,subject_5,2024-10-13,Very bad performance,0
OGB/2024/350,subject_23,2024-09-25,Excellent performance,10
OGB/2024/350,subject_22,2024-10-10,Excellent performance,10
OGB/2024/351,subject_5,2024-10-07,Below average performance,2
OGB/2024/351,subject_4,2024-10-04,Below average performance,2
OGB/2024/351,subject_1,2024-10-02,Fair performance,6
OGB/2024/351,subject_8,2024-10-09,Good performance,8
OGB/2024/351,subject_9,2024-10-08,Good performance,8
OGB/2024/351,subject_2,2024-10-10,Average performance,4
OGB/2024/351,subject_10,2024-10-13,Excellent performance,10
OGB/2024/351,subject_7,2024-09-22,Excellent performance,10
OGB/2024/351,subject_6,2024-10-13,Excellent performance,10
OGB/2024/352,subject_5,2024-10-15,Very bad performance,0
OGB/2024/352,subject_1,2024-09-25,Below average performance,2
OGB/2024/352,subject_2,2024-09-29,Excellent performance,10
OGB/2024/352,subject_3,2024-10-12,Good performance,8
OGB/2024/352,subject_10,2024-10-05,Excellent performance,10
OGB/2024/352,subject_4,2024-09-18,Fair performance,6
OGB/2024/352,subject_9,2024-10-16,Below average performance,2
OGB/2024/352,subject_6,2024-09-18,Good performance,8
OGB/2024/352,subject_8,2024-09-18,Fair performance,6
OGB/2024/353,subject_7,2024-10-18,Good performance,8
OGB/2024/353,subject_6,2024-09-27,Very bad performance,0
OGB/2024/353,subject_5,2024-09-19,Below average performance,2
OGB/2024/353,subject_9,2024-10-11,Very bad performance,0
